Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K]
1.3166666666666667,0.1361232,3.7415821209041424,0.1792288799999998,298.15
1.3333333333333333,0.1361232,3.7408979732902794,0.18149759999999981,298.15
1.35,0.1361232,3.740222412932923,0.18376631999999982,298.15
1.3666666666666667,0.1361232,3.7395553951460454,0.18603503999999982,298.15
1.3833333333333335,0.1361232,3.7388966546836735,0.18830375999999982,298.15
1.4,0.1361232,3.7382461151398383,0.1905724799999998,298.15
1.4166666666666667,0.1361232,3.7376036614655224,0.1928411999999998,298.15
1.4333333333333333,0.1361232,3.7369692562605126,0.1951099199999998,298.15
1.4500000000000002,0.1361232,3.7363427808895597,0.1973786399999998,298.15
1.4666666666666666,0.1361232,3.7357240903343305,0.19964735999999977,298.15
1.4833333333333334,0.1361232,3.7351130522046785,0.20191607999999978,298.15
1.5,0.1361232,3.734509535631151,0.20418479999999978,298.15
1.5166666666666668,0.1361232,3.7339134180155127,0.20645351999999978,298.15
1.5333333333333332,0.1361232,3.7333245491299136,0.20872223999999975,298.15
1.55,0.1361232,3.7327428288911326,0.21099095999999976,298.15
1.5666666666666667,0.1361232,3.7321681482093063,0.21325967999999976,298.15
1.5833333333333335,0.1361232,3.7316003586028943,0.21552839999999976,298.15
1.6,0.1361232,3.731039249737227,0.21779711999999976,298.15
1.616666666666667,0.1361232,3.730484655716984,0.22006583999999976,298.15
1.6333333333333335,0.1361232,3.729936482592187,0.22233455999999976,298.15
1.65,0.1361232,3.7293945481801156,0.2246032799999997,298.15
1.6666666666666665,0.1361232,3.7288586656003764,0.2268719999999997,298.15
1.6833333333333333,0.1361232,3.7283286594267984,0.22914071999999971,298.15
1.7,0.1361232,3.7278043463381643,0.23140943999999972,298.15
1.7166666666666668,0.1361232,3.727285534460682,0.23367815999999972,298.15
1.7333333333333334,0.1361232,3.7267720108298645,0.23594687999999972,298.15
1.7500000000000002,0.1361232,3.726263558778866,0.23821559999999972,298.15
1.7666666666666668,0.1361232,3.7257599430082857,0.24048431999999972,298.15
1.7833333333333332,0.1361232,3.725260915835105,0.24275303999999967,298.15
1.7999999999999998,0.1361232,3.7247662100989842,0.24502175999999967,298.15
1.8166666666666667,0.1361232,3.7242755391875773,0.24729047999999967,298.15
1.8333333333333333,0.1361232,3.7237885874010543,0.24955919999999968,298.15
1.85,0.1361232,3.723304988506437,0.2518279199999997,298.15
1.8666666666666667,0.1361232,3.7228243628577844,0.2540966399999997,298.15
1.8833333333333335,0.1361232,3.7223463063575424,0.2563653599999997,298.15
1.9000000000000001,0.1361232,3.72187033570571,0.2586340799999997,298.15
1.916666666666667,0.1361232,3.7213958708907415,0.2609027999999997,298.15
1.9333333333333333,0.1361232,3.720922304939992,0.26317151999999966,298.15
1.95,0.1361232,3.720448965718992,0.26544023999999966,298.15
1.9666666666666666,0.1361232,3.7199749829240027,0.26770895999999966,298.15
1.9833333333333334,0.1361232,3.719499383055255,0.26997767999999966,298.15
2.0,0.1361232,3.7190210905320007,0.27224639999999967,298.15
2.0166666666666666,0.1361232,3.7185388086378524,0.27451511999999967,298.15
2.0333333333333337,0.1361232,3.718050962935782,0.27678383999999967,298.15
2.0500000000000003,0.1361232,3.717555807913944,0.27905255999999967,298.15
2.0666666666666664,0.1361232,3.7170513269774488,0.2813212799999996,298.15
2.0833333333333335,0.1361232,3.716535189742822,0.2835899999999996,298.15
2.1,0.1361232,3.716004825087828,0.2858587199999996,298.15
2.1166666666666667,0.1361232,3.715457428576934,0.2881274399999996,298.15
2.1333333333333333,0.1361232,3.7148900781131218,0.2903961599999996,298.15
2.15,0.1361232,3.7142997494869996,0.2926648799999996,298.15
2.166666666666667,0.1361232,3.7136834665588476,0.29493359999999963,298.15
2.1833333333333336,0.1361232,3.7130383957423834,0.29720231999999963,298.15
2.2,0.1361232,3.7123619356595867,0.29947103999999963,298.15
2.216666666666667,0.1361232,3.711651851236097,0.3017397599999996,298.15
2.2333333333333334,0.1361232,3.710906248411018,0.3040084799999996,298.15
2.25,0.1361232,3.710123627277009,0.3062771999999996,298.15
2.2666666666666666,0.1361232,3.709302937602769,0.3085459199999996,298.15
2.283333333333333,0.1361232,3.708443640251425,0.3108146399999996,298.15
2.3000000000000003,0.1361232,3.707545793008963,0.3130833599999996,298.15
2.316666666666667,0.1361232,3.706609994133969,0.3153520799999996,298.15
2.3333333333333335,0.1361232,3.7056375383729168,0.3176207999999996,298.15
2.35,0.1361232,3.7046303753943453,0.31988951999999954,298.15
2.3666666666666667,0.1361232,3.703591150523483,0.32215823999999954,298.15
2.3833333333333333,0.1361232,3.7025232292006427,0.32442695999999954,298.15
2.4,0.1361232,3.701430649283488,0.32669567999999954,298.15
2.4166666666666665,0.1361232,3.700318020603569,0.32896439999999955,298.15
2.4333333333333336,0.1361232,3.699190491804954,0.33123311999999955,298.15
2.45,0.1361232,3.6980536229163237,0.33350183999999955,298.15
2.466666666666667,0.1361232,3.696913227270394,0.33577055999999955,298.15
2.4833333333333334,0.1361232,3.695775243339154,0.33803927999999955,298.15
2.5,0.1361232,3.6946455897614476,0.3403079999999995,298.15
2.5166666666666666,0.1361232,3.6935299426280714,0.3425767199999995,298.15
2.533333333333333,0.1361232,3.6924336681020358,0.3448454399999995,298.15
2.5500000000000003,0.1361232,3.69136163782291,0.3471141599999995,298.15
2.566666666666667,0.1361232,3.6903181556469726,0.3493828799999995,298.15
2.5833333333333335,0.1361232,3.6893068849661894,0.3516515999999995,298.15
2.6,0.1361232,3.6883307504581344,0.3539203199999995,298.15
2.6166666666666667,0.1361232,3.6873920438010375,0.3561890399999995,298.15
2.6333333333333333,0.1361232,3.6864922654391643,0.35845775999999946,298.15
2.65,0.1361232,3.685632332150089,0.36072647999999946,298.15
2.6666666666666665,0.1361232,3.6848125068431226,0.36299519999999946,298.15
2.6833333333333336,0.1361232,3.6840325106702605,0.36526391999999946,298.15
2.7,0.1361232,3.683291616112786,0.36753263999999947,298.15
2.716666666666667,0.1361232,3.682588683770037,0.36980135999999947,298.15
2.7333333333333334,0.1361232,3.6819222608700928,0.37207007999999947,298.15
2.75,0.1361232,3.6812906663438643,0.37433879999999947,298.15
2.766666666666667,0.1361232,3.680692023815214,0.3766075199999995,298.15
2.783333333333333,0.1361232,3.6801243269234116,0.3788762399999994,298.15
2.8,0.1361232,3.6795855493711676,0.3811449599999994,298.15
2.816666666666667,0.1361232,3.6790736985486157,0.3834136799999994,298.15
2.8333333333333335,0.1361232,3.678586669306412,0.3856823999999994,298.15
2.85,0.1361232,3.678122329980096,0.3879511199999994,298.15
2.8666666666666667,0.1361232,3.677679020497332,0.39021983999999943,298.15
2.8833333333333333,0.1361232,3.6772549528872163,0.39248855999999943,298.15
2.9000000000000004,0.1361232,3.67684821912177,0.39475727999999943,298.15
2.9166666666666665,0.1361232,3.676457095979299,0.3970259999999994,298.15
2.933333333333333,0.1361232,3.6760804911501443,0.3992947199999994,298.15
2.95,0.1361232,3.675717019012154,0.4015634399999994,298.15
2.966666666666667,0.1361232,3.67536529660491,0.4038321599999994,298.15
2.9833333333333334,0.1361232,3.6750240946834403,0.4061008799999994,298.15
3.0,0.1361232,3.6746926001217823,0.4083695999999994,298.15
3.0166666666666666,0.1361232,3.674370150546166,0.4106383199999994,298.15
